IT_NO ID LIQUIDITY WEEKLY_CONSUMPTION_BUDGET money_to_spend money_spent quantity_bought
10 373 17.061985 1.268009 2.536019 0.000000 0
10 372 17.061985 1.268009 2.536019 0.000000 0
10 370 17.061985 1.268009 2.536019 0.000000 0
10 369 17.061985 1.268009 2.536019 0.000000 0
10 368 17.061985 1.268009 2.536019 0.000000 0
10 367 17.061985 1.268009 2.536019 0.000000 0
10 365 17.061985 1.268009 2.536019 0.000000 0
10 363 17.061985 1.268009 2.536019 0.000000 0
10 361 17.061985 1.268009 2.536019 0.000000 0
10 358 17.061985 1.268009 2.536019 0.000000 0
10 357 17.061985 1.268009 2.536019 0.000000 0
10 356 17.061985 0.893009 1.786019 0.000000 0
10 350 17.061985 1.268009 2.536019 0.000000 0
10 349 17.061985 1.268009 2.536019 0.000000 0
10 346 17.061985 1.268009 2.536019 0.000000 0
10 345 17.061985 0.893009 1.786019 0.000000 0
10 344 17.061985 0.518009 1.036019 0.000000 0
10 343 17.061985 1.268009 2.536019 0.000000 0
10 342 17.061985 0.893009 1.786019 0.000000 0
10 341 17.061985 1.268009 2.536019 0.000000 0
10 340 17.061985 1.268009 2.536019 0.000000 0
10 339 17.061985 1.268009 2.536019 0.000000 0
10 337 17.061985 1.268009 2.536019 0.000000 0
10 335 17.061985 1.268009 2.536019 0.000000 0
10 332 17.061985 0.893009 1.786019 0.000000 0
10 330 17.061985 1.268009 2.536019 0.000000 0
10 329 17.061985 0.893009 1.786019 0.000000 0
10 328 17.061985 0.893009 1.786019 0.000000 0
10 327 17.061985 0.893009 1.786019 0.000000 0
10 325 17.061985 0.893009 1.786019 0.000000 0
10 323 17.061985 0.893009 1.786019 0.000000 0
10 322 17.061985 0.893009 1.786019 0.000000 0
10 321 17.061985 1.268009 2.536019 0.000000 0
10 319 17.061985 1.268009 2.536019 0.000000 0
10 318 17.061985 0.893009 1.786019 0.000000 0
10 317 17.061985 1.268009 2.536019 0.000000 0
10 314 17.061985 1.268009 2.536019 0.000000 0
10 313 17.061985 0.518009 1.036019 0.000000 0
10 311 17.061985 1.268009 2.536019 0.000000 0
10 310 17.061985 0.893009 1.786019 0.000000 0
10 308 17.061985 1.268009 2.536019 0.000000 0
10 306 17.061985 1.268009 2.536019 0.000000 0
10 305 17.061985 1.268009 2.536019 0.000000 0
10 304 17.061985 1.268009 2.536019 0.000000 0
10 303 17.061985 1.268009 2.536019 0.000000 0
10 302 17.061985 1.268009 2.536019 0.000000 0
10 301 17.061985 1.268009 2.536019 0.000000 0
10 299 17.061985 0.893009 1.786019 0.000000 0
10 297 17.061985 1.268009 2.536019 0.000000 0
10 293 17.061985 1.268009 2.536019 0.000000 0
10 292 17.061985 1.268009 2.536019 0.000000 0
10 290 17.061985 1.268009 2.536019 0.000000 0
10 289 17.061985 1.268009 2.536019 0.000000 0
10 288 17.061985 1.268009 2.536019 0.000000 0
10 286 17.061985 1.268009 2.536019 0.000000 0
10 283 17.061985 1.268009 2.536019 0.000000 0
10 280 17.061985 1.268009 2.536019 0.000000 0
10 278 17.061985 1.268009 2.536019 0.000000 0
10 277 17.061985 0.893009 1.786019 0.000000 0
10 273 17.061985 0.893009 1.786019 0.000000 0
10 271 17.061985 1.268009 2.536019 0.000000 0
10 270 17.061985 1.268009 2.536019 0.000000 0
10 268 17.061985 1.268009 2.536019 0.000000 0
10 266 17.061985 1.268009 2.536019 0.000000 0
10 265 17.061985 1.268009 2.536019 0.000000 0
10 261 17.061985 1.268009 2.536019 0.000000 0
10 259 17.061985 1.268009 2.536019 0.000000 0
10 258 17.061985 1.268009 2.536019 0.000000 0
10 257 17.061985 0.893009 1.786019 0.000000 0
10 255 17.061985 1.268009 2.536019 0.000000 0
10 253 17.061985 1.268009 2.536019 0.000000 0
10 252 17.061985 0.893009 1.786019 0.000000 0
10 250 17.061985 1.268009 2.536019 0.000000 0
10 249 17.061985 1.268009 2.536019 0.000000 0
10 248 17.061985 1.268009 2.536019 0.000000 0
10 246 17.061985 0.893009 1.786019 0.000000 0
10 245 17.061985 1.268009 2.536019 0.000000 0
10 244 17.061985 0.893009 1.786019 0.000000 0
10 243 17.061985 1.268009 2.536019 0.000000 0
10 242 17.061985 1.268009 2.536019 0.000000 0
10 241 17.061985 0.893009 1.786019 0.000000 0
10 239 17.061985 1.268009 2.536019 0.000000 0
10 237 17.061985 0.893009 1.786019 0.000000 0
10 235 17.061985 1.268009 2.536019 0.000000 0
10 234 17.061985 1.268009 2.536019 0.000000 0
10 233 17.061985 1.268009 2.536019 0.000000 0
10 232 17.061985 1.268009 2.536019 0.000000 0
10 227 17.061985 1.268009 2.536019 0.000000 0
10 226 17.061985 1.268009 2.536019 0.000000 0
10 225 17.061985 1.268009 2.536019 0.000000 0
10 224 17.061985 1.268009 2.536019 0.000000 0
10 222 17.061985 1.268009 2.536019 0.000000 0
10 221 17.061985 1.268009 2.536019 0.000000 0
10 219 17.061985 0.893009 1.786019 0.000000 0
10 218 17.061985 1.268009 2.536019 0.000000 0
10 217 17.061985 0.893009 1.786019 0.000000 0
10 216 17.061985 1.268009 2.536019 0.000000 0
10 215 17.061985 1.268009 2.536019 0.000000 0
10 214 17.061985 1.268009 2.536019 0.000000 0
10 212 17.061985 1.268009 2.536019 0.000000 0
10 211 17.061985 1.268009 2.536019 0.000000 0
10 210 17.061985 1.268009 2.536019 0.000000 0
10 207 17.061985 0.893009 1.786019 0.000000 0
10 206 17.061985 0.893009 1.786019 0.000000 0
10 205 17.061985 1.268009 2.536019 0.000000 0
10 204 17.061985 1.268009 2.536019 0.000000 0
10 202 17.061985 1.268009 2.536019 0.000000 0
10 200 17.061985 0.893009 1.786019 0.000000 0
10 199 17.061985 0.893009 1.786019 0.000000 0
10 198 17.061985 1.268009 2.536019 0.000000 0
10 197 17.061985 1.268009 2.536019 0.000000 0
10 196 17.061985 1.268009 2.536019 0.000000 0
10 193 17.061985 1.268009 2.536019 0.000000 0
10 192 17.061985 1.268009 2.536019 0.000000 0
10 188 17.061985 1.268009 2.536019 0.000000 0
10 185 17.061985 1.268009 2.536019 0.000000 0
10 184 17.061985 1.268009 2.536019 0.000000 0
10 183 17.061985 0.893009 1.786019 0.000000 0
10 182 17.061985 0.893009 1.786019 0.000000 0
10 181 17.061985 1.268009 2.536019 0.000000 0
10 179 17.061985 1.268009 2.536019 0.000000 0
10 178 17.061985 0.893009 1.786019 0.000000 0
10 177 17.061985 1.268009 2.536019 0.000000 0
10 176 17.061985 1.268009 2.536019 0.000000 0
10 174 17.061985 1.268009 2.536019 0.000000 0
10 171 17.061985 1.268009 2.536019 0.000000 0
10 169 17.061985 1.268009 2.536019 0.000000 0
10 167 17.061985 1.268009 2.536019 0.000000 0
10 166 17.061985 1.268009 2.536019 0.000000 0
10 164 17.061985 1.268009 2.536019 0.000000 0
10 163 17.061985 1.268009 2.536019 0.000000 0
10 161 17.061985 1.268009 2.536019 0.000000 0
10 158 17.061985 1.268009 2.536019 0.000000 0
10 156 17.061985 1.268009 2.536019 0.000000 0
10 155 17.061985 1.268009 2.536019 0.000000 0
10 154 17.061985 0.893009 1.786019 0.000000 0
10 152 17.061985 1.268009 2.536019 0.000000 0
10 150 17.061985 1.268009 2.536019 0.000000 0
10 148 17.061985 1.268009 2.536019 0.000000 0
10 147 17.061985 1.268009 2.536019 0.000000 0
10 145 17.061985 1.268009 2.536019 0.000000 0
10 144 17.061985 0.893009 1.786019 0.000000 0
10 143 17.061985 0.893009 1.786019 0.000000 0
10 142 17.061985 1.268009 2.536019 0.000000 0
10 141 17.061985 1.268009 2.536019 0.000000 0
10 140 17.061985 1.268009 2.536019 0.000000 0
10 139 17.061985 1.268009 2.536019 0.000000 0
10 138 17.061985 0.893009 1.786019 0.000000 0
10 136 17.061985 1.268009 2.536019 0.000000 0
10 135 17.061985 0.893009 1.786019 0.000000 0
10 133 17.061985 1.268009 2.536019 0.000000 0
10 132 17.061985 1.268009 2.536019 0.000000 0
10 131 17.061985 1.268009 2.536019 0.000000 0
10 130 17.061985 1.268009 2.536019 0.000000 0
10 129 17.061985 1.268009 2.536019 0.000000 0
10 126 17.061985 1.268009 2.536019 0.000000 0
10 125 17.061985 1.268009 2.536019 0.000000 0
10 124 17.061985 0.893009 1.786019 0.000000 0
10 123 17.061985 1.268009 2.536019 0.000000 0
10 122 17.061985 1.268009 2.536019 0.000000 0
10 121 17.061985 1.268009 2.536019 0.000000 0
10 120 17.061985 1.268009 2.536019 0.000000 0
10 119 17.061985 1.268009 2.536019 0.000000 0
10 118 17.061985 0.893009 1.786019 0.000000 0
10 117 17.061985 0.893009 1.786019 0.000000 0
10 114 17.061985 1.268009 2.536019 0.000000 0
10 113 17.061985 1.268009 2.536019 0.000000 0
10 109 17.061985 0.893009 1.786019 0.000000 0
10 108 17.061985 1.268009 2.536019 0.000000 0
10 107 17.061985 0.893009 1.786019 0.000000 0
10 106 17.061985 0.893009 1.786019 0.000000 0
10 104 17.061985 1.268009 2.536019 0.000000 0
10 103 17.061985 1.268009 2.536019 0.000000 0
10 102 17.061985 1.268009 2.536019 0.000000 0
10 101 17.061985 1.268009 2.536019 0.000000 0
10 98 17.061985 1.268009 2.536019 0.000000 0
10 96 17.061985 0.893009 1.786019 0.000000 0
10 94 17.061985 0.893009 1.786019 0.000000 0
10 93 17.061985 0.893009 1.786019 0.000000 0
10 92 17.061985 1.268009 2.536019 0.000000 0
10 86 17.061985 1.268009 2.536019 0.000000 0
10 84 17.061985 0.893009 1.786019 0.000000 0
10 82 17.061985 1.268009 2.536019 0.000000 0
10 80 17.061985 0.893009 1.786019 0.000000 0
10 76 17.061985 1.268009 2.536019 0.000000 0
10 72 17.061985 0.893009 1.786019 0.000000 0
10 70 17.061985 1.268009 2.536019 0.000000 0
10 69 17.061985 1.268009 2.536019 0.000000 0
10 68 17.061985 1.268009 2.536019 0.000000 0
10 66 17.061985 1.268009 2.536019 0.000000 0
10 65 17.061985 1.268009 2.536019 0.000000 0
10 64 17.061985 0.893009 1.786019 0.000000 0
10 63 17.061985 1.268009 2.536019 0.000000 0
10 62 17.061985 0.893009 1.786019 0.000000 0
10 61 17.061985 0.893009 1.786019 0.000000 0
10 60 17.061985 1.268009 2.536019 0.000000 0
10 59 17.061985 1.268009 2.536019 0.000000 0
10 57 17.061985 1.268009 2.536019 0.000000 0
10 56 17.061985 1.268009 2.536019 0.000000 0
10 54 17.061985 0.893009 1.786019 0.000000 0
10 53 17.061985 1.268009 2.536019 0.000000 0
10 52 17.061985 0.893009 1.786019 0.000000 0
10 50 17.061985 0.893009 1.786019 0.000000 0
10 49 17.061985 1.268009 2.536019 0.000000 0
10 48 17.061985 1.268009 2.536019 0.000000 0
10 47 17.061985 0.893009 1.786019 0.000000 0
10 46 17.061985 1.268009 2.536019 0.000000 0
10 44 17.061985 1.268009 2.536019 0.000000 0
10 43 17.061985 1.268009 2.536019 0.000000 0
10 42 17.061985 1.268009 2.536019 0.000000 0
10 40 17.061985 1.268009 2.536019 0.000000 0
10 39 17.061985 1.268009 2.536019 0.000000 0
10 38 17.061985 1.268009 2.536019 0.000000 0
10 37 17.061985 1.268009 2.536019 0.000000 0
10 41 16.763733 1.268009 2.536019 0.000000 0
10 45 16.766767 0.893009 1.786019 0.000000 0
10 51 16.768441 1.268009 2.536019 0.000000 0
10 55 17.061985 1.268009 2.536019 0.000000 0
10 75 16.770533 1.268009 2.536019 0.000000 0
10 83 16.763524 1.268009 2.536019 0.000000 0
10 85 16.764256 0.518009 1.036019 0.000000 0
10 91 16.768232 1.268009 2.536019 0.000000 0
10 95 16.764361 0.893009 1.786019 0.000000 0
10 99 16.762791 0.893009 1.786019 0.000000 0
10 105 16.764884 1.268009 2.536019 0.000000 0
10 134 16.771894 1.268009 2.536019 0.000000 0
10 149 16.768441 0.893009 1.786019 0.000000 0
10 151 16.770847 1.268009 2.536019 0.000000 0
10 157 16.771370 1.268009 2.536019 0.000000 0
10 160 16.770010 1.268009 2.536019 0.000000 0
10 168 16.767395 1.268009 2.536019 0.000000 0
10 170 16.770638 1.268009 2.536019 0.000000 0
10 175 16.767290 1.268009 2.536019 0.000000 0
10 180 16.763000 1.268009 2.536019 0.000000 0
10 186 16.763105 0.518009 1.036019 0.000000 0
10 187 16.767709 1.268009 2.536019 0.000000 0
10 191 16.762373 0.518009 1.036019 0.000000 0
10 194 16.762477 0.518009 1.036019 0.000000 0
10 195 16.766348 1.268009 2.536019 0.000000 0
10 201 16.765721 0.518009 1.036019 0.000000 0
10 208 16.767918 1.268009 2.536019 0.000000 0
10 228 16.770115 1.268009 2.536019 0.000000 0
10 229 16.762582 0.518009 1.036019 0.000000 0
10 230 16.769278 1.268009 2.536019 0.000000 0
10 231 16.770638 1.268009 2.536019 0.000000 0
10 236 16.766662 0.893009 1.786019 0.000000 0
10 238 16.766976 1.268009 2.536019 0.000000 0
10 240 16.769278 1.268009 2.536019 0.000000 0
10 251 16.768232 1.268009 2.536019 0.000000 0
10 256 16.766035 1.268009 2.536019 0.000000 0
10 260 16.769278 1.268009 2.536019 0.000000 0
10 262 16.766244 1.268009 2.536019 0.000000 0
10 272 16.771266 1.268009 2.536019 0.000000 0
10 275 16.765721 1.268009 2.536019 0.000000 0
10 279 16.770952 0.893009 1.786019 0.000000 0
10 281 16.766139 1.268009 2.536019 0.000000 0
10 282 16.767185 1.268009 2.536019 0.000000 0
10 291 16.771789 1.268009 2.536019 0.000000 0
10 295 16.770010 0.893009 1.786019 0.000000 0
10 296 16.762268 1.268009 2.536019 0.000000 0
10 309 16.771057 0.893009 1.786019 0.000000 0
10 315 16.764361 1.268009 2.536019 0.000000 0
10 316 16.762163 1.268009 2.536019 0.000000 0
10 324 16.765407 1.268009 2.536019 0.000000 0
10 326 16.768859 1.268009 2.536019 0.000000 0
10 331 16.763837 1.268009 2.536019 0.000000 0
10 333 16.770220 0.893009 1.786019 0.000000 0
10 334 16.768336 1.268009 2.536019 0.000000 0
10 336 16.768964 1.268009 2.536019 0.000000 0
10 338 16.766348 0.893009 1.786019 0.000000 0
10 348 16.767290 1.268009 2.536019 0.000000 0
10 353 16.762163 1.268009 2.536019 0.000000 0
10 355 16.763524 1.268009 2.536019 0.000000 0
10 364 16.771684 0.518009 1.036019 0.000000 0
10 366 16.763000 1.268009 2.536019 0.000000 0
10 375 16.767918 1.268009 2.536019 0.000000 0
10 377 16.765930 1.268009 2.536019 0.000000 0
10 396 16.764047 0.518009 1.036019 0.000000 0
10 408 16.771266 0.893009 1.786019 0.000000 0
10 414 16.766035 1.268009 2.536019 0.000000 0
10 423 16.768441 1.268009 2.536019 0.000000 0
10 428 16.766035 1.268009 2.536019 0.000000 0
10 434 17.061985 1.268009 2.536019 0.000000 0
10 446 16.769069 1.268009 2.536019 0.000000 0
10 452 16.766767 1.268009 2.536019 0.000000 0
10 454 16.771894 1.268009 2.536019 0.000000 0
10 455 16.769592 1.268009 2.536019 0.000000 0
10 464 16.763837 0.893009 1.786019 0.000000 0
10 468 16.766662 0.893009 1.786019 0.000000 0
10 478 16.771475 1.268009 2.536019 0.000000 0
10 483 16.769069 0.893009 1.786019 0.000000 0
10 489 16.768022 0.893009 1.786019 0.000000 0
10 498 16.766872 0.893009 1.786019 0.000000 0
10 516 16.763733 1.268009 2.536019 0.000000 0
10 520 16.768964 1.268009 2.536019 0.000000 0
10 525 16.762791 1.268009 2.536019 0.000000 0
10 545 16.765093 0.893009 1.786019 0.000000 0
10 550 16.765616 1.268009 2.536019 0.000000 0
10 553 16.771580 1.268009 2.536019 0.000000 0
10 557 16.762268 1.268009 2.536019 0.000000 0
10 567 16.770952 1.268009 2.536019 0.000000 0
10 568 16.763419 0.893009 1.786019 0.000000 0
10 577 16.769487 1.268009 2.536019 0.000000 0
10 599 16.769487 1.268009 2.536019 0.000000 0
10 601 16.767499 1.268009 2.536019 0.000000 0
10 603 16.767081 1.268009 2.536019 0.000000 0
10 605 16.769069 1.268009 2.536019 0.000000 0
10 608 16.768755 1.268009 2.536019 0.000000 0
10 611 16.762477 1.268009 2.536019 0.000000 0
10 617 16.769696 1.268009 2.536019 0.000000 0
10 619 16.765407 1.268009 2.536019 0.000000 0
10 625 16.766662 1.268009 2.536019 0.000000 0
10 626 16.770743 1.268009 2.536019 0.000000 0
10 639 16.762791 1.268009 2.536019 0.000000 0
10 640 16.770743 1.268009 2.536019 0.000000 0
10 646 16.764256 1.268009 2.536019 0.000000 0
10 647 16.771580 0.893009 1.786019 0.000000 0
10 648 16.765407 0.518009 1.036019 0.000000 0
10 653 16.768964 1.268009 2.536019 0.000000 0
10 654 16.763837 1.268009 2.536019 0.000000 0
10 655 16.769069 1.268009 2.536019 0.000000 0
10 656 16.765093 0.893009 1.786019 0.000000 0
10 659 16.770952 1.268009 2.536019 0.000000 0
10 672 16.767081 1.268009 2.536019 0.000000 0
10 682 16.770429 0.893009 1.786019 0.000000 0
10 708 17.061985 1.268009 2.536019 0.000000 0
10 709 16.764151 1.268009 2.536019 0.000000 0
10 711 16.766139 1.268009 2.536019 0.000000 0
10 712 17.061985 1.268009 2.536019 0.000000 0
10 715 16.769801 1.268009 2.536019 0.000000 0
10 721 16.767185 1.268009 2.536019 0.000000 0
10 722 16.764779 0.893009 1.786019 0.000000 0
10 723 16.764884 1.268009 2.536019 0.000000 0
10 725 16.770324 1.268009 2.536019 0.000000 0
10 728 16.767395 0.893009 1.786019 0.000000 0
10 751 16.771894 1.268009 2.536019 0.000000 0
10 755 16.763105 1.268009 2.536019 0.000000 0
10 763 16.771266 1.268009 2.536019 0.000000 0
10 766 16.767604 1.268009 2.536019 0.000000 0
10 769 16.764570 1.268009 2.536019 0.000000 0
10 770 16.766348 0.893009 1.786019 0.000000 0
10 773 16.766453 1.268009 2.536019 0.000000 0
10 778 16.762059 1.268009 2.536019 0.000000 0
10 783 16.762373 1.268009 2.536019 0.000000 0
10 786 16.763419 0.893009 1.786019 0.000000 0
10 792 16.766976 1.268009 2.536019 0.000000 0
10 799 16.763419 1.268009 2.536019 0.000000 0
10 801 16.762791 1.268009 2.536019 0.000000 0
10 810 16.768650 1.268009 2.536019 0.000000 0
10 814 16.769487 1.268009 2.536019 0.000000 0
10 825 16.770429 0.893009 1.786019 0.000000 0
10 838 16.763210 1.268009 2.536019 0.000000 0
10 839 16.763628 1.268009 2.536019 0.000000 0
10 841 16.762582 0.893009 1.786019 0.000000 0
10 843 16.766244 1.268009 2.536019 0.000000 0
10 851 16.762477 1.268009 2.536019 0.000000 0
10 860 16.764256 0.893009 1.786019 0.000000 0
10 880 16.764151 1.268009 2.536019 0.000000 0
10 882 16.769592 1.268009 2.536019 0.000000 0
10 892 16.769906 1.268009 2.536019 0.000000 0
10 903 16.764570 1.268009 2.536019 0.000000 0
10 907 16.770220 1.268009 2.536019 0.000000 0
10 909 16.766035 0.893009 1.786019 0.000000 0
10 910 16.764361 1.268009 2.536019 0.000000 0
10 911 16.765093 1.268009 2.536019 0.000000 0
10 912 16.768964 0.893009 1.786019 0.000000 0
10 916 16.766348 1.268009 2.536019 0.000000 0
10 927 16.764465 1.268009 2.536019 0.000000 0
10 931 16.770220 1.268009 2.536019 0.000000 0
10 944 16.768859 1.268009 2.536019 0.000000 0
10 949 16.771580 1.268009 2.536019 0.000000 0
10 961 16.769383 1.268009 2.536019 0.000000 0
10 968 16.762373 1.268009 2.536019 0.000000 0
10 978 16.768650 1.268009 2.536019 0.000000 0
10 981 16.768232 1.268009 2.536019 0.000000 0
10 990 16.765511 1.268009 2.536019 0.000000 0
10 991 16.764047 1.268009 2.536019 0.000000 0
10 994 16.763733 1.268009 2.536019 0.000000 0
10 1003 16.763837 1.268009 2.536019 0.000000 0
10 1004 16.771684 1.268009 2.536019 0.000000 0
10 1011 17.061985 0.893009 1.786019 0.000000 0
10 1015 16.768022 0.893009 1.786019 0.000000 0
10 1019 16.771057 0.893009 1.786019 0.000000 0
10 1024 16.768232 1.268009 2.536019 0.000000 0
10 1025 16.770638 1.268009 2.536019 0.000000 0
10 1034 16.770638 1.268009 2.536019 0.000000 0
10 1050 17.061985 1.268009 2.536019 0.000000 0
10 1055 16.766453 1.268009 2.536019 0.000000 0
10 1057 16.765616 1.268009 2.536019 0.000000 0
10 1069 16.764988 1.268009 2.536019 0.000000 0
10 1071 16.762268 1.268009 2.536019 0.000000 0
10 1080 16.762268 0.893009 1.786019 0.000000 0
10 1084 16.771370 1.268009 2.536019 0.000000 0
10 1105 16.764570 1.268009 2.536019 0.000000 0
10 1110 16.769801 0.893009 1.786019 0.000000 0
10 1112 16.762687 0.893009 1.786019 0.000000 0
10 1115 16.766348 1.268009 2.536019 0.000000 0
10 1119 17.061985 0.893009 1.786019 0.000000 0
10 1120 16.767081 0.893009 1.786019 0.000000 0
10 1130 16.767499 1.268009 2.536019 0.000000 0
10 1133 16.771789 1.268009 2.536019 0.000000 0
10 1135 16.769487 1.268009 2.536019 0.000000 0
10 1138 16.764988 1.268009 2.536019 0.000000 0
10 1141 16.768127 1.268009 2.536019 0.000000 0
10 1149 16.762268 0.893009 1.786019 0.000000 0
10 1152 16.764465 1.268009 2.536019 0.000000 0
10 1161 16.771475 0.893009 1.786019 0.000000 0
10 1176 16.764256 0.893009 1.786019 0.000000 0
10 1184 16.768441 1.268009 2.536019 0.000000 0
10 1185 16.763000 1.268009 2.536019 0.000000 0
10 1186 16.762582 0.893009 1.786019 0.000000 0
10 1190 16.767499 1.268009 2.536019 0.000000 0
10 1202 16.763210 1.268009 2.536019 0.000000 0
10 1204 16.768650 1.268009 2.536019 0.000000 0
10 1213 16.770952 0.893009 1.786019 0.000000 0
10 1217 16.766767 1.268009 2.536019 0.000000 0
10 1223 16.771684 0.893009 1.786019 0.000000 0
10 1236 16.766558 1.268009 2.536019 0.000000 0
10 1239 16.765825 1.268009 2.536019 0.000000 0
10 1243 16.769592 1.268009 2.536019 0.000000 0
10 1250 16.765616 1.268009 2.536019 0.000000 0
10 1256 16.769069 1.268009 2.536019 0.000000 0
10 1262 16.765930 1.268009 2.536019 0.000000 0
10 1263 16.767499 1.268009 2.536019 0.000000 0
10 1264 17.061985 0.893009 1.786019 0.000000 0
10 1265 16.771684 1.268009 2.536019 0.000000 0
10 1268 16.763419 0.893009 1.786019 0.000000 0
10 1272 16.771057 0.893009 1.786019 0.000000 0
10 1274 16.766035 1.268009 2.536019 0.000000 0
10 1280 16.767185 1.268009 2.536019 0.000000 0
10 1282 17.061985 1.268009 2.536019 0.000000 0
10 1283 16.762268 1.268009 2.536019 0.000000 0
10 1293 16.771894 0.893009 1.786019 0.000000 0
10 1298 16.769278 1.268009 2.536019 0.000000 0
10 1301 16.770324 0.893009 1.786019 0.000000 0
10 1304 17.061985 1.268009 2.536019 0.000000 0
10 1307 16.765407 1.268009 2.536019 0.000000 0
10 1308 16.762687 1.268009 2.536019 0.000000 0
10 1313 16.771266 0.518009 1.036019 0.000000 0
10 1316 16.769592 1.268009 2.536019 0.000000 0
10 1323 16.769173 1.268009 2.536019 0.000000 0
10 1339 16.766872 1.268009 2.536019 0.000000 0
10 1349 16.764361 1.268009 2.536019 0.000000 0
10 1357 16.765825 1.268009 2.536019 0.000000 0
10 1359 16.770743 1.268009 2.536019 0.000000 0
10 1378 16.766139 1.268009 2.536019 0.000000 0
10 1390 16.764256 1.268009 2.536019 0.000000 0
10 1391 16.769487 1.268009 2.536019 0.000000 0
10 1393 16.769801 1.268009 2.536019 0.000000 0
10 1635 16.762373 1.268009 2.536019 0.000000 0
10 1628 16.766662 1.268009 2.536019 0.000000 0
10 1625 16.771998 0.518009 1.036019 0.000000 0
10 1618 16.764361 1.268009 2.536019 0.000000 0
10 1617 16.766872 1.268009 2.536019 0.000000 0
10 1614 16.765198 1.268009 2.536019 0.000000 0
10 1610 16.767813 0.893009 1.786019 0.000000 0
10 1608 16.769383 1.268009 2.536019 0.000000 0
10 1605 16.763942 1.268009 2.536019 0.000000 0
10 1598 16.767081 0.893009 1.786019 0.000000 0
10 1595 16.764884 0.893009 1.786019 0.000000 0
10 1589 16.764256 1.268009 2.536019 0.000000 0
10 1588 16.765930 1.268009 2.536019 0.000000 0
10 1586 16.771894 0.893009 1.786019 0.000000 0
10 1580 16.766035 1.268009 2.536019 0.000000 0
10 1567 16.762059 1.268009 2.536019 0.000000 0
10 1564 16.767604 1.268009 2.536019 0.000000 0
10 1563 16.768859 1.268009 2.536019 0.000000 0
10 1562 16.769069 1.268009 2.536019 0.000000 0
10 1556 16.770952 1.268009 2.536019 0.000000 0
10 1549 16.768650 0.893009 1.786019 0.000000 0
10 1548 16.770638 1.268009 2.536019 0.000000 0
10 1532 16.770952 1.268009 2.536019 0.000000 0
10 1530 16.770638 1.268009 2.536019 0.000000 0
10 1529 16.770847 0.893009 1.786019 0.000000 0
10 1512 16.771894 0.893009 1.786019 0.000000 0
10 1511 16.767395 0.893009 1.786019 0.000000 0
10 1505 16.770533 1.268009 2.536019 0.000000 0
10 1495 16.764256 1.268009 2.536019 0.000000 0
10 1490 16.766558 0.893009 1.786019 0.000000 0
10 1477 16.765930 1.268009 2.536019 0.000000 0
10 1475 16.764047 1.268009 2.536019 0.000000 0
10 1469 16.767709 1.268009 2.536019 0.000000 0
10 1467 16.771475 1.268009 2.536019 0.000000 0
10 1459 16.765825 1.268009 2.536019 0.000000 0
10 1458 16.769173 1.268009 2.536019 0.000000 0
10 1454 16.763524 1.268009 2.536019 0.000000 0
10 1440 16.769069 1.268009 2.536019 0.000000 0
10 1434 17.061985 1.268009 2.536019 0.000000 0
10 1432 16.767290 1.268009 2.536019 0.000000 0
10 1415 16.765511 1.268009 2.536019 0.000000 0
10 1412 16.764674 1.268009 2.536019 0.000000 0
10 1381 16.767709 0.893009 1.786019 0.000000 0
10 1377 16.762477 1.268009 2.536019 0.000000 0
10 1373 16.767918 1.268009 2.536019 0.000000 0
10 1369 16.766244 0.893009 1.786019 0.000000 0
10 1361 16.764570 1.268009 2.536019 0.000000 0
10 1333 16.771684 1.268009 2.536019 0.000000 0
10 1330 16.765930 1.268009 2.536019 0.000000 0
10 1303 16.765198 0.893009 1.786019 0.000000 0
10 1286 -0.256281 1.268009 2.536019 0.000000 0
10 1290 -0.253401 1.268009 2.536019 0.000000 0
10 1299 -0.255826 1.268009 2.536019 0.000000 0
10 1311 -0.252567 1.268009 2.536019 0.000000 0
10 1340 -0.257948 1.268009 2.536019 0.000000 0
10 1343 -0.252264 1.268009 2.536019 0.000000 0
10 1345 -0.257115 1.268009 2.536019 0.000000 0
10 1358 -0.253856 1.268009 2.536019 0.000000 0
10 1396 -0.257872 1.268009 2.536019 0.000000 0
10 1413 -0.252188 1.268009 2.536019 0.000000 0
10 1414 -0.254917 1.268009 2.536019 0.000000 0
10 1416 -0.255447 1.268009 2.536019 0.000000 0
10 1420 -0.257721 1.268009 2.536019 0.000000 0
10 1430 -0.256811 1.268009 2.536019 0.000000 0
10 1447 -0.254310 1.268009 2.536019 0.000000 0
10 1450 -0.253249 1.268009 2.536019 0.000000 0
10 1460 -0.253628 1.268009 2.536019 0.000000 0
10 1463 -0.252113 1.268009 2.536019 0.000000 0
10 1466 -0.254689 0.893009 1.786019 0.000000 0
10 1471 -0.254007 1.268009 2.536019 0.000000 0
10 1474 -0.256660 0.893009 1.786019 0.000000 0
10 1482 -0.253856 1.268009 2.536019 0.000000 0
10 1491 -0.251582 1.268009 2.536019 0.000000 0
10 1492 -0.254765 1.268009 2.536019 0.000000 0
10 1493 -0.256736 1.268009 2.536019 0.000000 0
10 1504 -0.255902 1.268009 2.536019 0.000000 0
10 1506 -0.257342 1.268009 2.536019 0.000000 0
10 1516 -0.257418 1.268009 2.536019 0.000000 0
10 1517 -0.256205 0.893009 1.786019 0.000000 0
10 1519 -0.257797 1.268009 2.536019 0.000000 0
