IT_NO ID TOTAL_ASSETS LIQUIDITY HOUSING_VALUE LABOUR_INCOME BENEFITS CAPITAL_INCOME MORTGAGES HOUSING_PAYMENT EQUITY
361 1480 591.226166 4.249538 584.535398 11.594259 3.878715 2.441230 231.397267 2.320056 359.828899
361 1604 598.185331 11.208703 584.535398 11.594259 3.878715 2.441230 252.687200 2.559978 345.498131
361 1534 359.953202 6.790733 350.721239 11.594259 3.878715 2.441230 5.304970 0.053745 354.648232
361 1418 707.365398 3.481690 701.442478 11.594259 3.878715 2.441230 332.774765 3.347552 374.590633
361 1575 474.432790 4.363241 467.628319 11.594259 3.878715 2.441230 131.116368 1.317173 343.316422
361 1551 708.139340 4.255632 701.442478 11.594259 3.878715 2.441230 326.844050 3.311262 381.295290
361 1383 474.649840 4.580291 467.628319 11.594259 3.878715 2.441230 119.840418 1.201271 354.809421
361 1351 707.433370 3.549662 701.442478 11.594259 3.878715 2.441230 335.909466 3.391729 371.523904
361 1600 591.239995 4.263367 584.535398 11.594259 3.878715 2.441230 237.855325 2.388199 353.384670
361 1260 591.249615 4.272987 584.535398 11.594259 3.878715 2.441230 232.498495 2.344564 358.751120
361 1420 708.175868 4.292160 701.442478 11.594259 3.878715 2.441230 343.647148 3.474059 364.528720
361 1548 825.356057 4.565269 818.349557 11.594259 3.878715 2.441230 432.248665 4.371133 393.107392
361 1379 358.741869 5.579400 350.721239 11.594259 3.878715 2.441230 4.957635 0.050226 353.784234
361 1599 475.466675 5.397126 467.628319 11.594259 3.878715 2.441230 128.612835 1.295588 346.853840
361 1572 940.968904 3.271037 935.256637 11.594259 3.878715 2.441230 536.523436 5.431588 404.445468
361 1543 707.549962 3.666253 701.442478 11.594259 3.878715 2.441230 345.653240 3.498200 361.896721
361 1301 707.994829 4.111121 701.442478 11.594259 3.878715 2.441230 324.624763 3.281100 383.370066
361 1506 824.151415 3.360627 818.349557 11.594259 3.878715 2.441230 440.283125 4.456567 383.868290
361 1628 470.071939 0.002391 467.628319 11.594259 3.878715 2.441230 126.212220 1.255948 343.859719
361 1517 707.564232 3.680523 701.442478 11.594259 3.878715 2.441230 338.776153 3.428796 368.788079
361 1465 824.342044 3.551256 818.349557 11.594259 3.878715 2.441230 431.778536 4.374355 392.563508
361 1385 586.979083 0.002455 584.535398 11.594259 3.878715 2.441230 229.667775 2.302564 357.311308
361 1261 589.969815 2.993187 584.535398 11.594259 3.878715 2.441230 244.305714 2.446395 345.664102
361 1196 707.330738 3.447030 701.442478 11.594259 3.878715 2.441230 362.797215 3.635160 344.533523
361 188 472.689739 2.620191 467.628319 13.977205 3.878715 2.441230 146.868087 1.469303 325.821653
361 184 473.870612 3.801063 467.628319 15.127094 1.203739 2.441230 115.939208 1.154196 357.931404
361 1554 706.942755 3.059047 701.442478 11.594259 3.878715 2.441230 340.205556 3.413972 366.737199
361 1482 707.547175 3.663466 701.442478 11.594259 3.878715 2.441230 346.270503 3.500439 361.276672
361 1484 586.982446 0.005817 584.535398 11.594259 3.878715 2.441230 243.599938 2.448559 343.382508
361 1427 353.162480 0.000011 350.721239 11.594259 3.878715 2.441230 36.029688 0.358195 317.132792
361 1494 708.127232 4.243524 701.442478 11.594259 3.878715 2.441230 326.868509 3.307542 381.258724
361 1503 703.886238 0.002530 701.442478 11.594259 3.878715 2.441230 357.640827 3.574310 346.245411
361 1605 706.944602 3.060894 701.442478 11.594259 3.878715 2.441230 344.072521 3.466045 362.872080
361 1495 590.526772 3.550143 584.535398 11.594259 3.878715 2.441230 226.269670 2.277021 364.257102
361 283 470.073748 0.004199 467.628319 11.594259 3.878715 2.441230 114.943981 1.144334 355.129767
361 721 708.238733 4.355025 701.442478 11.594259 3.878715 2.441230 318.778645 3.221836 389.460088
361 485 586.977012 0.000383 584.535398 11.594259 3.878715 2.441230 235.695502 2.360596 351.281509
361 1401 703.885907 0.002199 701.442478 11.594259 3.878715 2.441230 349.340086 3.491264 354.545821
361 1421 708.095825 4.212117 701.442478 11.594259 3.878715 2.441230 335.567904 3.384358 372.527920
361 1473 707.492399 3.608691 701.442478 11.594259 3.878715 2.441230 337.269034 3.395911 370.223365
361 871 703.888257 0.004549 701.442478 11.594259 3.878715 2.441230 346.124081 3.454580 357.764176
361 191 235.638451 116.290142 116.907080 14.006634 3.878715 2.441230 0.000000 0.751866 235.638451
361 472 707.472925 3.589217 701.442478 12.808326 3.878715 2.441230 327.023291 3.305374 380.449634
361 381 706.714438 2.830730 701.442478 12.808326 3.878715 2.441230 315.286800 3.166224 391.427638
361 203 707.054460 3.170752 701.442478 12.808326 3.878715 2.441230 338.668016 3.419851 368.386444
361 120 708.777797 4.894089 701.442478 15.239548 1.203739 2.441230 347.758953 3.503731 361.018844
361 308 706.979768 3.096060 701.442478 14.006634 3.878715 2.441230 341.433202 3.431922 365.546566
361 393 708.805649 4.921941 701.442478 14.006634 3.878715 2.441230 330.242479 3.341974 378.563170
361 660 475.474449 5.404900 467.628319 14.042814 3.878715 2.441230 114.133771 1.143848 361.340678
361 873 474.595717 4.526168 467.628319 14.006634 3.878715 2.441230 141.854136 1.420789 332.741581
361 403 590.504949 3.528321 584.535398 14.006634 3.878715 2.441230 242.840650 2.436616 347.664299
361 91 708.831883 4.948175 701.442478 15.285341 1.203739 2.441230 346.649532 3.501090 362.182351
361 74 476.160209 6.090661 467.628319 15.249160 1.203739 2.441230 131.043709 1.316688 345.116500
361 401 310.138703 73.883314 233.814159 14.042814 3.878715 2.441230 0.000000 0.745552 310.138703
361 398 825.489458 4.698670 818.349557 14.024724 3.878715 2.441230 429.839896 4.354715 395.649561
361 350 360.316359 7.153890 350.721239 14.042814 3.878715 2.441230 7.386421 0.074832 352.929938
361 400 475.805319 5.735770 467.628319 14.006634 3.878715 2.441230 135.001709 1.356762 340.803610
361 145 709.726718 5.843010 701.442478 15.234559 1.203739 2.441230 314.772518 3.181289 394.954200
361 414 367.823084 14.660615 350.721239 14.006634 3.878715 2.441230 41.670427 0.422164 326.152657
361 273 592.734126 5.757498 584.535398 14.042814 3.878715 2.441230 223.296872 2.251203 369.437253
361 103 475.106603 5.037054 467.628319 15.252649 1.203739 2.441230 117.759376 1.176126 357.347226
361 116 826.026137 5.235350 818.349557 15.252649 1.203739 2.441230 425.343622 4.305304 400.682515
361 1146 824.389267 3.598480 818.349557 14.006634 3.878715 2.441230 432.527422 4.362224 391.861845
361 517 473.579434 3.509885 467.628319 13.995295 3.878715 2.441230 139.615900 1.399609 333.963534
361 170 592.515264 5.538636 584.535398 15.198378 1.203739 2.441230 232.590013 2.348578 359.925251
361 67 825.613778 4.822991 818.349557 15.285341 1.203739 2.441230 438.676961 4.429150 386.936817
361 786 825.332388 4.541600 818.349557 14.006634 3.878715 2.441230 437.942884 4.429595 387.389504
361 310 824.136691 3.345903 818.349557 14.006634 3.878715 2.441230 452.390254 4.534033 371.746437
361 100 590.908515 3.931886 584.535398 15.252649 1.203739 2.441230 218.312220 2.571192 372.596295
361 435 472.767292 2.697743 467.628319 12.808326 3.878715 2.441230 122.102348 1.214390 350.664944
361 1491 470.072588 0.003040 467.628319 11.594259 3.878715 2.441230 151.054669 1.503130 319.017919
361 1577 590.524166 3.547537 584.535398 11.594259 3.878715 2.441230 247.060404 2.491747 343.463762
361 1477 470.074191 0.004642 467.628319 11.594259 3.878715 2.441230 123.335212 1.619318 346.738978
361 1422 591.443700 4.467072 584.535398 11.594259 3.878715 2.441230 215.408938 2.170706 376.034762
361 159 709.375537 5.491829 701.442478 15.216468 1.203739 2.441230 333.701308 3.377580 375.674229
361 1389 586.979342 0.002714 584.535398 11.594259 3.878715 2.441230 237.726995 2.760056 349.252348
361 1498 591.613820 4.637192 584.535398 11.594259 3.878715 2.441230 232.803217 2.358533 358.810603
361 1464 474.437159 4.367610 467.628319 11.594259 3.878715 2.441230 113.578031 1.137871 360.859127
361 1621 364.454184 11.291715 350.721239 11.594259 3.878715 2.441230 25.092399 0.254211 339.361786
361 1567 364.579133 11.416663 350.721239 11.594259 3.878715 2.441230 0.000000 1.878990 364.579133
361 181 708.423769 4.540061 701.442478 15.168949 1.203739 2.441230 332.040687 3.347684 376.383082
361 123 593.654487 6.677859 584.535398 15.239548 1.203739 2.441230 218.685979 2.589472 374.968509
361 263 589.887405 2.910776 584.535398 11.594259 3.878715 2.441230 256.839576 2.570332 333.047829
361 1569 589.969510 2.992882 584.535398 11.594259 3.878715 2.441230 241.096713 2.418530 348.872796
361 1511 707.933261 4.049553 701.442478 11.594259 3.878715 2.441230 322.780367 3.658432 385.152894
361 1411 708.226738 4.343030 701.442478 11.594259 3.878715 2.441230 329.801567 3.706076 378.425171
361 507 706.945015 3.061307 701.442478 11.594259 3.878715 2.441230 323.235340 3.658701 383.709674
361 210 291.279655 171.931346 116.907080 12.778897 3.878715 2.441230 0.000000 1.157049 291.279655
361 1513 591.108737 4.132109 584.535398 11.594259 3.878715 2.441230 227.889606 2.681640 363.219132
361 1547 592.020400 5.043771 584.535398 11.594259 3.878715 2.441230 222.505175 2.644248 369.515224
361 1616 474.578748 4.509199 467.628319 11.594259 3.878715 2.441230 126.550816 1.665997 348.027932
361 1522 475.587056 5.517508 467.628319 11.594259 3.878715 2.441230 128.140122 1.290989 347.446934
361 1380 358.577247 5.414777 350.721239 11.594259 3.878715 2.441230 6.405932 0.459091 352.171315
361 1586 357.628236 4.465767 350.721239 11.594259 3.878715 2.441230 24.320561 0.633313 333.307675
361 1541 592.017028 5.040400 584.535398 11.594259 3.878715 2.441230 222.538489 2.644969 369.478539
361 1393 358.313661 5.151192 350.721239 11.594259 3.878715 2.441230 3.056459 0.423819 355.257203
361 1625 474.617458 4.547909 467.628319 11.594259 3.878715 2.441230 115.328780 1.547135 359.288677
361 1386 707.340752 3.457044 701.442478 11.594259 3.878715 2.441230 326.052018 3.288194 381.288734
361 1629 592.430783 5.454155 584.535398 11.594259 3.878715 2.441230 230.239858 2.332564 362.190925
361 1128 364.977732 11.815263 350.721239 11.594259 3.878715 2.441230 33.928311 0.732240 331.049420
361 1557 707.569083 3.685375 701.442478 11.594259 3.878715 2.441230 337.790188 3.418286 369.778895
361 1384 353.165198 0.002729 350.721239 11.594259 3.878715 2.441230 44.486455 0.433229 308.678743
361 1235 703.884182 0.000474 701.442478 11.594259 3.878715 2.441230 331.456861 2.967034 372.427321
361 1521 707.484991 3.601283 701.442478 11.594259 3.878715 2.441230 345.421676 3.492303 362.063315
361 1620 597.406640 10.430012 584.535398 11.594259 3.878715 2.441230 252.687200 2.559978 344.719440
361 1428 470.072646 0.003097 467.628319 11.594259 3.878715 2.441230 150.644186 1.168483 319.428460
361 1207 592.167962 5.191334 584.535398 11.594259 3.878715 2.441230 223.831489 2.259699 368.336474
361 1431 706.939041 3.055332 701.442478 11.594259 3.878715 2.441230 334.910770 3.367881 372.028271
361 1613 589.981220 3.004592 584.535398 11.594259 3.878715 2.441230 261.065346 2.612281 328.915874
361 1595 586.979564 0.002936 584.535398 11.594259 3.878715 2.441230 256.054239 2.174068 330.925325
361 337 824.135264 3.344476 818.349557 11.594259 3.878715 2.441230 408.956367 4.135486 415.178896
361 268 823.828059 3.037271 818.349557 11.594259 3.878715 2.441230 438.756148 4.425040 385.071911
361 1218 707.664318 3.780610 701.442478 11.594259 3.878715 2.441230 316.514749 3.198972 391.149568
361 1329 590.512913 3.536284 584.535398 11.594259 3.878715 2.441230 255.651364 2.566415 334.861549
361 1603 589.962535 2.985907 584.535398 11.594259 3.878715 2.441230 236.236968 2.369614 353.725567
361 1589 589.961012 2.984384 584.535398 11.594259 3.878715 2.441230 230.572447 2.305659 359.388565
361 1463 591.464336 4.487708 584.535398 11.594259 3.878715 2.441230 237.066643 2.394277 354.397693
361 248 823.736254 2.945466 818.349557 12.778897 3.878715 2.441230 439.242059 4.409105 384.494195
361 1502 591.500529 4.523901 584.535398 11.594259 3.878715 2.441230 220.355212 2.232422 371.145317
361 1545 708.105443 4.221735 701.442478 11.594259 3.878715 2.441230 331.141415 3.347335 376.964028
361 1588 592.150057 5.173428 584.535398 11.594259 3.878715 2.441230 240.451758 2.420458 351.698299
361 1274 708.770146 4.886438 701.442478 11.594259 3.878715 2.441230 318.001863 3.217932 390.768283
361 1576 586.981108 0.004479 584.535398 11.594259 3.878715 2.441230 232.003837 1.959803 354.977270
361 1563 593.225599 6.248971 584.535398 11.594259 3.878715 2.441230 226.275303 2.280357 366.950296
361 1619 703.886364 0.002656 701.442478 11.594259 3.878715 2.441230 352.935696 3.159389 350.950668
361 1539 470.069796 0.000247 467.628319 11.594259 3.878715 2.441230 154.495086 1.162337 315.574710
361 1151 708.105204 4.221496 701.442478 11.594259 3.878715 2.441230 313.021272 3.163595 395.083932
361 1515 706.966428 3.082720 701.442478 11.594259 3.878715 2.441230 369.588343 3.699017 337.378084
361 1631 590.549506 3.572877 584.535398 11.594259 3.878715 2.441230 228.811619 2.297598 361.737887
361 437 707.654096 3.770388 701.442478 12.826417 3.878715 2.441230 322.935616 3.267736 384.718479
361 315 703.886603 0.002895 701.442478 12.826417 3.878715 2.441230 329.721574 2.953656 374.165029
361 431 470.070044 0.000495 467.628319 12.826417 3.878715 2.441230 126.418633 0.900794 343.651411
361 96 942.313583 4.615715 935.256637 15.280718 1.203739 2.441230 528.513522 5.354379 413.800060
361 353 470.070890 0.001341 467.628319 12.778897 3.878715 2.441230 91.809245 0.938575 378.261644
361 202 586.978285 0.001657 584.535398 12.808326 3.878715 2.441230 235.050118 1.994862 351.928167
361 1462 703.884646 0.000938 701.442478 11.594259 3.878715 2.441230 348.929601 3.117869 354.955045
361 1419 592.202947 5.226319 584.535398 11.594259 3.878715 2.441230 231.193729 2.331038 361.009218
361 1426 470.074425 0.004876 467.628319 11.594259 3.878715 2.441230 121.069679 0.844273 349.004746
361 1335 707.346221 3.462513 701.442478 11.594259 3.878715 2.441230 342.975136 3.447214 364.371085
361 1559 586.981519 0.004890 584.535398 11.594259 3.878715 2.441230 265.364947 2.256175 321.616572
361 1597 597.393924 10.417295 584.535398 11.594259 3.878715 2.441230 252.687200 2.559978 344.706724
361 1437 708.239163 4.355455 701.442478 11.594259 3.878715 2.441230 334.960527 3.393490 373.278636
361 1312 586.981256 0.004627 584.535398 11.594259 3.878715 2.441230 265.391604 2.260198 321.589652
361 1634 590.528350 3.551722 584.535398 11.594259 3.878715 2.441230 235.804808 2.373050 354.723542
361 1467 703.887571 0.003863 701.442478 11.594259 3.878715 2.441230 323.769776 2.876598 380.117795
361 1527 703.888105 0.004397 701.442478 11.594259 3.878715 2.441230 333.912753 2.988344 369.975352
361 1590 470.069638 0.000089 467.628319 11.594259 3.878715 2.441230 143.746905 1.046581 326.322733
361 1490 706.949145 3.065437 701.442478 11.594259 3.878715 2.441230 351.339450 3.512518 355.609695
361 407 823.561914 2.771126 818.349557 14.006634 3.878715 2.441230 444.674386 4.064491 378.887528
361 261 825.826851 5.036063 818.349557 14.042814 3.878715 2.441230 431.856936 4.371412 393.969915
361 516 472.658220 2.588672 467.628319 14.006634 3.878715 2.441230 151.137681 1.128744 321.520540
361 554 706.628384 2.744676 701.442478 14.042814 3.878715 2.441230 329.735260 2.959814 376.893124
361 118 708.608567 4.724859 701.442478 15.234559 1.203739 2.441230 342.126073 3.442278 366.482494
361 79 708.491404 4.607696 701.442478 15.249160 1.203739 2.441230 352.797576 3.547002 355.693828
361 302 706.595434 2.711726 701.442478 14.065894 3.878715 2.441230 328.118584 2.934398 378.476850
361 117 357.033614 3.871145 350.721239 15.198378 1.203739 2.441230 37.837070 0.365325 319.196544
361 600 824.848712 4.057924 818.349557 15.190302 1.203739 2.441230 459.369630 4.232689 365.479082
361 138 825.537802 4.747015 818.349557 15.110091 1.203739 2.441230 432.660647 4.375260 392.877156
361 949 473.954470 3.884921 467.628319 15.252649 1.203739 2.441230 146.409675 1.091532 327.544795
361 502 707.816778 3.933070 701.442478 15.252649 1.203739 2.441230 344.081800 3.080648 363.734978
361 912 826.632632 5.841845 818.349557 15.252649 1.203739 2.441230 433.492724 4.383925 393.139908
361 436 827.327482 6.536694 818.349557 15.280718 1.203739 2.441230 439.587781 4.429451 387.739701
361 848 707.828973 3.945265 701.442478 15.280718 1.203739 2.441230 330.034385 2.922281 377.794588
361 316 709.570356 5.686648 701.442478 15.252649 1.203739 2.441230 322.790735 3.258503 386.779622
361 1342 709.520774 5.637066 701.442478 15.190302 1.203739 2.441230 323.817867 3.268746 385.702907
361 938 707.801576 3.917868 701.442478 15.252649 1.203739 2.441230 319.796358 2.848638 388.005218
361 719 590.884811 3.908182 584.535398 15.280718 1.203739 2.441230 232.829751 1.958894 358.055059
361 785 306.120566 69.865176 233.814159 15.252649 1.203739 2.441230 0.000000 0.275422 306.120566
361 651 590.885153 3.908524 584.535398 15.280718 1.203739 2.441230 227.721758 1.912309 363.163394
361 508 300.208107 63.952718 233.814159 15.252649 1.203739 2.441230 0.000000 0.446898 300.208107
361 754 473.956343 3.886794 467.628319 15.252649 1.203739 2.441230 147.949622 1.151079 326.006721
361 57 590.885218 3.908590 584.535398 15.251289 1.203739 2.441230 224.090585 1.882541 366.794634
361 112 825.542628 4.751841 818.349557 15.198378 1.203739 2.441230 439.268102 4.430391 386.274526
361 885 826.734834 5.944047 818.349557 15.252649 1.203739 2.441230 431.573543 4.372278 395.161292
361 537 590.864099 3.887471 584.535398 15.252649 1.203739 2.441230 228.370883 1.916818 362.493216
361 850 707.796177 3.912469 701.442478 15.198378 1.203739 2.441230 338.078875 3.024866 369.717302
361 213 709.351449 5.467741 701.442478 15.198378 1.203739 2.441230 337.244854 3.413342 372.106596
361 1314 590.865278 3.888650 584.535398 15.252649 1.203739 2.441230 234.618004 1.986502 356.247274
361 1278 707.794388 3.910680 701.442478 15.198378 1.203739 2.441230 329.259591 2.932572 378.534796
361 1096 708.614736 4.731028 701.442478 15.251289 1.203739 2.441230 337.673192 3.401551 370.941544
361 360 357.048745 3.886276 350.721239 15.252649 1.203739 2.441230 83.945683 0.725487 273.103062
361 740 357.049643 3.887174 350.721239 15.252649 1.203739 2.441230 78.189697 0.690844 278.859946
361 1047 707.805235 3.921527 701.442478 15.252649 1.203739 2.441230 326.689081 2.896082 381.116155
361 909 707.835970 3.952262 701.442478 15.280718 1.203739 2.441230 341.455724 3.044649 366.380246
361 1183 827.367689 6.576902 818.349557 15.252649 1.203739 2.441230 440.854167 4.447303 386.513522
361 336 590.864707 3.888078 584.535398 15.252649 1.203739 2.441230 241.706372 2.062268 349.158334
361 412 357.050272 3.887802 350.721239 15.252649 1.203739 2.441230 21.595501 0.216046 335.454771
361 1475 711.593208 7.709500 701.442478 15.280718 1.203739 2.441230 320.435378 3.246336 391.157830
361 967 590.864502 3.887873 584.535398 15.252649 1.203739 2.441230 208.403900 1.733238 382.460602
361 1040 824.806166 4.015378 818.349557 15.251289 1.203739 2.441230 416.110321 3.830250 408.695845
361 156 220.190670 100.842360 116.907080 15.252649 1.203739 2.441230 0.000000 0.961617 220.190670
361 1141 590.864734 3.888106 584.535398 15.252649 1.203739 2.441230 230.590729 1.953417 360.274005
361 154 196.826674 77.478365 116.907080 15.198378 1.203739 2.441230 0.000000 1.198552 196.826674
361 153 707.793008 3.909300 701.442478 15.198378 1.203739 2.441230 332.392572 2.984568 375.400436
361 923 357.083583 3.921114 350.721239 15.190302 1.203739 2.441230 52.321758 0.510860 304.761825
361 951 826.295484 5.504697 818.349557 15.252649 1.203739 2.441230 420.989935 4.261301 405.305549
361 587 707.806856 3.923148 701.442478 15.198378 1.203739 2.441230 348.409001 3.136904 359.397855
361 1008 710.755163 6.871455 701.442478 15.252649 1.203739 2.441230 326.707032 3.298868 384.048131
361 936 826.644808 5.854021 818.349557 15.198378 1.203739 2.441230 438.323055 4.433432 388.321753
361 545 709.301880 5.418172 701.442478 15.190302 1.203739 2.441230 322.806148 3.250730 386.495732
361 497 707.772203 3.888495 701.442478 15.110091 1.203739 2.441230 334.500196 2.999513 373.272008
361 1144 590.845133 3.868505 584.535398 15.198378 1.203739 2.441230 213.108180 1.784307 377.736953
361 465 709.792999 5.909291 701.442478 15.252649 1.203739 2.441230 323.733649 3.272030 386.059350
361 1391 826.507325 5.716537 818.349557 15.190302 1.203739 2.441230 434.797765 4.393007 391.709560
361 44 707.806890 3.923182 701.442478 15.198378 1.203739 2.441230 350.392465 3.154100 357.414424
361 946 473.954541 3.884993 467.628319 15.252649 1.203739 2.441230 142.001243 1.052921 331.953298
361 481 708.647327 4.763619 701.442478 15.252649 1.203739 2.441230 329.471531 3.321863 379.175796
361 992 708.592221 4.708513 701.442478 15.190302 1.203739 2.441230 346.034214 3.482171 362.558006
361 761 710.590582 6.706874 701.442478 15.251289 1.203739 2.441230 326.300130 3.298477 384.290453
361 929 710.461033 6.577325 701.442478 15.280718 1.203739 2.441230 328.789487 3.327226 381.671546
361 166 356.961994 3.799525 350.721239 14.984525 1.203739 2.441230 51.584274 0.510602 305.377720
361 598 707.814447 3.930739 701.442478 15.252649 1.203739 2.441230 337.521384 3.024026 370.293063
361 1026 590.885161 3.908532 584.535398 15.251289 1.203739 2.441230 221.448905 1.862319 369.436255
361 251 473.956264 3.886715 467.628319 15.252649 1.203739 2.441230 126.850938 0.943355 347.105326
361 1127 707.822868 3.939160 701.442478 15.252649 1.203739 2.441230 349.557811 3.150716 358.265057
361 903 473.956529 3.886981 467.628319 15.252649 1.203739 2.441230 97.646878 1.007887 376.309651
361 484 707.808284 3.924576 701.442478 15.252649 1.203739 2.441230 329.750600 2.948963 378.057684
361 753 707.822341 3.938633 701.442478 15.252649 1.203739 2.441230 347.395554 3.116678 360.426787
361 644 825.242516 4.451728 818.349557 15.252649 1.203739 2.441230 442.027667 4.433212 383.214849
361 551 825.370092 4.579305 818.349557 15.252649 1.203739 2.441230 429.406882 4.326458 395.963210
361 880 708.499167 4.615459 701.442478 15.251289 1.203739 2.441230 347.025034 3.476184 361.474134
361 256 590.845801 3.869172 584.535398 15.198378 1.203739 2.441230 216.912024 1.795488 373.933776
361 340 944.185892 6.488024 935.256637 15.251289 1.203739 2.441230 512.536040 5.188797 431.649851
361 54 473.939874 3.870325 467.628319 15.198378 1.203739 2.441230 143.240040 1.059718 330.699835
361 556 710.013191 6.129483 701.442478 15.252649 1.203739 2.441230 335.889291 3.395039 374.123900
361 488 707.820854 3.937146 701.442478 15.252649 1.203739 2.441230 348.488896 3.121449 359.331958
361 1265 708.500733 4.617025 701.442478 15.252649 1.203739 2.441230 325.442572 3.273082 383.058161
361 319 708.490006 4.606298 701.442478 15.252649 1.203739 2.441230 335.136021 3.371443 373.353985
361 292 826.646058 5.855271 818.349557 15.252649 1.203739 2.441230 440.804693 4.458477 385.841365
361 87 707.816514 3.932806 701.442478 15.252649 1.203739 2.441230 341.354671 3.048481 366.461843
361 708 707.828295 3.944587 701.442478 15.280718 1.203739 2.441230 330.991676 2.946080 376.836619
361 1166 825.653577 4.862789 818.349557 15.280718 1.203739 2.441230 427.128193 4.307580 398.525384
361 1382 708.822637 4.938929 701.442478 15.190302 1.203739 2.441230 332.881537 3.352538 375.941101
361 652 707.816718 3.933010 701.442478 15.252649 1.203739 2.441230 339.152060 3.027582 368.664658
361 626 590.863274 3.886645 584.535398 15.252649 1.203739 2.441230 227.397675 1.902733 363.465599
361 900 707.845027 3.961319 701.442478 15.252649 1.203739 2.441230 337.471849 3.030582 370.373177
361 303 473.983184 3.913635 467.628319 15.280718 1.203739 2.441230 134.647322 0.981213 339.335861
361 1236 308.654624 72.399234 233.814159 15.252649 1.203739 2.441230 0.000000 0.438136 308.654624
361 698 707.841183 3.957475 701.442478 15.252649 1.203739 2.441230 330.297571 2.962097 377.543612
361 1154 943.902926 6.205059 935.256637 15.198378 1.203739 2.441230 535.898839 5.421366 408.004087
361 334 709.381346 5.497638 701.442478 15.252649 1.203739 2.441230 335.814206 3.398903 373.567141
361 1435 709.521697 5.637989 701.442478 15.252649 1.203739 2.441230 330.544529 3.337303 378.977168
361 1149 590.845807 3.869178 584.535398 15.198378 1.203739 2.441230 220.580431 1.862587 370.265376
361 1133 473.936567 3.867019 467.628319 15.198378 1.203739 2.441230 106.368031 1.088668 367.568536
361 1143 357.050763 3.888294 350.721239 15.252649 1.203739 2.441230 25.794520 0.277262 331.256243
361 237 707.819176 3.935468 701.442478 15.252649 1.203739 2.441230 340.564705 3.032303 367.254471
361 459 709.212167 5.328459 701.442478 15.251289 1.203739 2.441230 340.299407 3.436424 368.912760
361 482 707.832253 3.948545 701.442478 15.252649 1.203739 2.441230 326.117002 2.892686 381.715251
361 1078 710.641260 6.757552 701.442478 15.252649 1.203739 2.441230 317.079368 3.208587 393.561893
361 613 707.841874 3.958166 701.442478 15.252649 1.203739 2.441230 328.486791 2.949177 379.355083
361 1093 590.890378 3.913749 584.535398 15.280718 1.203739 2.441230 227.570773 1.921406 363.319605
361 531 710.221541 6.337833 701.442478 15.280718 1.203739 2.441230 333.791592 3.373883 376.429949
361 756 707.804455 3.920747 701.442478 15.252649 1.203739 2.441230 324.051048 2.896323 383.753407
361 1156 275.830724 156.482414 116.907080 15.252649 1.203739 2.441230 0.000000 0.806226 275.830724
361 656 710.609638 6.725930 701.442478 15.198378 1.203739 2.441230 312.464510 3.161790 398.145128
361 1245 590.894319 3.917691 584.535398 15.190302 1.203739 2.441230 204.244254 1.666533 386.650065
361 705 357.070428 3.907959 350.721239 15.251289 1.203739 2.441230 67.836626 0.688284 289.233802
361 232 707.861092 3.977384 701.442478 15.280718 1.203739 2.441230 333.651263 2.972484 374.209829
361 1367 824.853258 4.062471 818.349557 15.280718 1.203739 2.441230 459.495908 4.603304 365.357350
361 865 824.835488 4.044700 818.349557 15.198378 1.203739 2.441230 448.524672 4.510983 376.310816
361 886 824.813265 4.022477 818.349557 15.198378 1.203739 2.441230 455.496253 4.557748 369.317012
361 1190 824.816612 4.025824 818.349557 15.198378 1.203739 2.441230 459.629550 4.608359 365.187062
361 682 825.753235 4.962448 818.349557 15.252649 1.203739 2.441230 438.667712 4.436910 387.085523
361 1336 590.845039 3.868411 584.535398 15.198378 1.203739 2.441230 244.045722 2.057352 346.799317
361 1025 824.740849 3.950062 818.349557 15.198378 1.203739 2.441230 427.673104 3.908605 397.067745
361 1438 590.848960 3.872331 584.535398 15.198378 1.203739 2.441230 238.184895 1.999851 352.664065
361 585 707.812126 3.928418 701.442478 15.252649 1.203739 2.441230 336.909857 3.011352 370.902269
361 956 590.863889 3.887260 584.535398 15.252649 1.203739 2.441230 240.275245 2.016956 350.588644
361 920 824.773944 3.983157 818.349557 15.198378 1.203739 2.441230 463.621981 4.286375 361.151963
361 716 709.178389 5.294681 701.442478 15.252649 1.203739 2.441230 342.478009 3.458346 366.700380
361 1330 710.615600 6.731892 701.442478 15.190302 1.203739 2.441230 323.345313 3.271948 387.270287
361 130 825.699002 4.908214 818.349557 15.110091 1.203739 2.441230 438.912037 4.442662 386.786965
361 686 824.781420 3.990632 818.349557 15.252649 1.203739 2.441230 458.443969 4.229231 366.337451
361 362 708.924186 5.040478 701.442478 15.252649 1.203739 2.441230 340.880205 3.434400 368.043981
361 190 473.957256 3.887707 467.628319 15.252649 1.203739 2.441230 128.682423 0.905847 345.274832
361 423 707.796991 3.913283 701.442478 15.252649 1.203739 2.441230 352.200824 3.133361 355.596167
361 1142 826.623780 5.832993 818.349557 15.190302 1.203739 2.441230 434.327847 4.392498 392.295933
361 1302 710.181703 6.297995 701.442478 15.252649 1.203739 2.441230 332.711218 3.366763 377.470486
361 574 824.787289 3.996502 818.349557 15.252649 1.203739 2.441230 464.696507 4.274951 360.090783
361 830 709.204029 5.320321 701.442478 15.252649 1.203739 2.441230 330.389028 3.335547 378.815001
361 148 707.812088 3.928380 701.442478 15.252649 1.203739 2.441230 332.934654 2.994297 374.877434
