IT_NO ID MORTGAGES MORTGAGE_COST HOUSING_UNITS HOUSING_VALUE EQUITY_RATIO LIQUIDITY
221 1369 435.986232 1.458510 7 787.258243 0.479079 3.236959
221 833 0.000000 0.225458 1 112.465463 1.003567 164.873983
221 423 23.869489 0.079296 3 337.396390 0.867864 5.205859
221 1245 219.040694 0.732517 5 562.327317 0.451808 4.914585
221 1184 0.000000 0.365680 3 337.396390 0.454722 9.650036
221 181 227.390906 0.761561 5 562.327317 0.490845 4.283938
221 55 327.201887 1.093829 6 674.792780 0.440703 4.050347
221 1116 231.410872 0.772963 5 562.327317 0.515521 4.486407
221 58 16.680934 0.055553 3 337.396390 0.645565 5.190019
221 763 0.000000 0.176162 2 224.930927 17.166667 74.888888
221 960 35.793533 0.119651 3 337.396390 17.166667 14.607458
221 1323 143.101954 0.479323 4 449.861853 17.166667 13.791225
221 562 226.735692 0.759595 5 562.327317 0.501643 4.827586
221 1105 109.177681 0.364439 4 449.861853 0.440272 5.535567
221 779 0.000000 0.114986 2 224.930927 17.166667 92.411471
221 508 0.000000 0.149090 2 224.930927 17.166667 83.934612
221 1054 14.723361 0.048852 3 337.396390 0.532692 5.444453
221 832 343.040498 1.144752 6 674.792780 0.542065 3.152255
221 1219 238.863567 0.795181 5 562.327317 0.529287 3.534837
221 1408 123.249650 0.409876 4 449.861853 0.672852 4.446439
221 795 204.452477 0.683850 5 562.327317 0.420898 5.027589
221 935 118.442092 0.395305 4 449.861853 0.463074 4.816411
221 1143 32.022086 0.106379 3 337.396390 0.841743 4.838442
221 692 117.572885 0.392663 4 449.861853 0.463588 5.000343
221 632 111.253414 0.371471 4 449.861853 0.470257 5.147266
221 143 431.533425 1.443597 7 787.258243 0.485384 3.183376
221 96 532.577720 1.784793 8 899.723707 0.372208 2.957738
221 1262 237.320695 0.790070 5 562.327317 0.527673 3.584563
221 565 12.655273 0.041990 3 337.396390 0.916805 4.570745
221 1101 138.682413 0.462417 4 449.861853 0.854838 4.199271
221 669 236.105256 0.787565 5 562.327317 0.683800 3.689681
221 1337 142.204363 0.474228 4 449.861853 0.843257 4.140087
221 1133 228.436652 0.762597 5 562.327317 0.550994 3.650375
221 1425 227.127994 0.760673 5 562.327317 0.465800 4.298620
221 1198 244.997705 0.818686 5 562.327317 0.650072 3.735380
221 207 0.000000 0.216869 2 224.930927 1.036181 48.247395
221 906 241.851233 0.808156 5 562.327317 0.656101 3.659189
221 964 218.018849 0.727807 5 562.327317 0.469049 4.217467
221 171 539.975781 1.807052 8 899.723707 0.363647 2.941283
221 46 248.662448 0.828367 5 562.327317 0.654456 3.572628
221 107 244.596083 0.814809 5 562.327317 0.660782 3.618638
221 643 445.800865 1.490297 7 787.258243 0.394526 3.151168
221 1035 345.541643 1.155712 6 674.792780 0.532712 3.567224
221 352 317.723550 1.063175 6 674.792780 0.423609 3.709276
221 1020 229.616242 0.764043 5 562.327317 0.551680 4.295237
221 382 0.000000 0.080902 0 0.000000 0.609065 298.485400
221 1079 0.000000 0.124896 2 224.930927 17.166667 90.494802
221 1180 0.000000 0.158113 2 224.930927 17.166667 76.621108
221 42 130.765382 0.437158 4 449.861853 0.635703 5.646832
221 670 0.000000 0.225455 0 0.000000 17.166667 274.110647
221 1149 115.485816 0.386747 4 449.861853 0.496532 5.615227
221 166 0.000000 0.169131 2 224.930927 17.166667 71.351175
221 1309 0.000000 0.168559 2 224.930927 17.166667 78.487683
221 863 40.984159 0.137348 3 337.396390 17.166667 16.623529
221 1144 107.216278 0.359238 4 449.861853 0.419778 6.152707
221 698 339.427776 1.136432 6 674.792780 0.519372 3.895527
221 812 318.214908 1.063626 6 674.792780 0.378127 3.694016
221 947 130.277216 0.434299 4 449.861853 0.664909 4.859928
221 868 127.164122 0.423622 4 449.861853 0.657260 4.382340
221 609 217.689108 0.726700 5 562.327317 0.475486 4.425818
221 1234 328.738185 1.099929 6 674.792780 0.412952 3.666022
221 653 243.193352 0.812738 5 562.327317 0.653997 3.995001
221 497 227.545009 0.760037 5 562.327317 0.705595 4.093821
221 1068 128.654522 0.428557 4 449.861853 0.661336 4.439359
221 1189 221.249477 0.737496 5 562.327317 0.566538 4.060236
221 1154 540.004306 1.807122 8 899.723707 0.369181 2.952290
221 853 36.052630 0.120517 3 337.396390 17.166667 14.626836
221 377 0.000000 0.139113 2 224.930927 17.166667 86.259561
221 300 438.590113 1.468546 7 787.258243 0.450620 3.260809
221 1339 30.130042 0.100342 3 337.396390 0.826433 5.285508
221 690 132.416433 0.443759 4 449.861853 0.490844 6.284789
221 855 19.416409 0.064905 3 337.396390 0.501643 5.866554
221 917 48.787176 0.163497 3 337.396390 17.166667 15.511364
221 320 38.694292 0.129348 3 337.396390 17.166667 14.667966
221 549 46.591377 0.156139 3 337.396390 17.166667 15.494168
221 38 18.244139 0.060987 3 337.396390 0.496494 7.104864
221 1037 40.038612 0.133842 3 337.396390 17.166667 14.671591
221 396 142.410261 0.476766 4 449.861853 17.166667 13.363938
221 1136 338.507999 1.134420 6 674.792780 0.496532 3.943558
221 636 121.974644 0.408451 4 449.861853 0.496532 5.696895
221 1011 234.268443 0.785089 5 562.327317 0.489496 4.503743
221 213 339.831700 1.137781 6 674.792780 0.519307 3.928220
221 633 321.072543 1.074294 6 674.792780 0.455353 3.791773
221 1456 142.047629 0.475553 4 449.861853 17.166667 13.170528
221 1307 122.838905 0.410261 4 449.861853 0.513537 5.055802
221 531 336.343020 1.124628 6 674.792780 0.528087 3.718361
221 617 336.854151 1.127592 6 674.792780 0.530814 3.718774
221 1341 137.868169 0.460901 4 449.861853 0.827752 4.806939
221 514 36.082265 0.120616 3 337.396390 51.500000 17.744791
221 927 111.949156 0.375044 4 449.861853 0.419881 5.297726
221 546 25.782315 0.085863 3 337.396390 0.838919 5.436479
221 1340 0.000000 0.216121 1 112.465463 17.166667 171.529944
221 834 123.006494 0.411901 4 449.861853 0.496532 4.916658
221 93 128.105948 0.429313 4 449.861853 0.490776 5.799104
221 1225 40.810700 0.136766 3 337.396390 17.166667 15.405892
221 881 0.000000 0.064083 2 224.930927 0.496532 99.794881
221 905 0.000000 0.141574 2 224.930927 17.166667 86.242556
221 817 224.267034 0.750298 5 562.327317 0.451073 5.380640
221 1047 112.338718 0.373701 4 449.861853 0.568190 4.643426
221 1092 109.781678 0.366568 4 449.861853 0.486143 5.540625
221 420 230.846797 0.767937 5 562.327317 0.544008 3.906349
221 1107 234.880141 0.783442 5 562.327317 0.685606 3.989313
221 1098 11.239761 0.037293 3 337.396390 0.922868 4.797663
221 406 425.193413 1.423169 7 787.258243 0.369057 3.378259
221 1016 325.410778 1.088786 6 674.792780 0.412771 3.713665
221 1134 325.598144 1.089405 6 674.792780 0.413080 3.638814
221 908 322.957138 1.078139 6 674.792780 0.480666 3.581900
221 306 334.673490 1.117755 6 674.792780 0.565021 3.564115
221 319 231.864889 0.774483 5 562.327317 0.693415 3.940676
221 252 442.192378 1.479288 7 787.258243 0.470784 3.152120
221 857 132.334384 0.440832 4 449.861853 0.651436 4.322138
221 1334 320.232938 1.070307 6 674.792780 0.481658 3.594013
221 912 436.810775 1.461308 7 787.258243 0.414458 3.325441
221 1320 329.934428 1.101456 6 674.792780 0.471365 3.550813
221 983 234.531258 0.783685 5 562.327317 0.532715 4.581274
221 968 37.834883 0.125845 3 337.396390 1.002181 4.881371
221 1470 0.000000 0.105996 2 224.930927 0.987016 85.188371
221 350 7.443222 0.024881 3 337.396390 0.490845 6.525228
221 934 0.000000 0.215153 1 112.465463 17.166667 172.289892
221 838 143.893209 0.482220 4 449.861853 17.166667 15.266001
221 961 16.875376 0.056411 3 337.396390 0.490844 6.181736
221 1065 0.000000 0.177322 0 0.000000 17.166667 285.385529
221 225 322.384153 1.075193 6 674.792780 0.407337 4.276931
221 1194 327.139705 1.093807 6 674.792780 0.475679 4.323712
221 217 0.000000 0.100328 2 224.930927 1.000000 83.495086
221 184 10.498733 0.034964 3 337.396390 0.513535 6.351275
221 504 11.710295 0.038999 3 337.396390 0.519355 6.348385
221 301 0.000000 0.027608 2 224.930927 0.535191 111.384001
221 256 114.643454 0.381669 4 449.861853 0.565491 5.561441
221 598 230.894205 0.768906 5 562.327317 0.541434 4.359607
221 372 237.598957 0.792520 5 562.327317 0.681944 3.714110
221 140 113.183689 0.376510 4 449.861853 0.561297 4.971003
221 1167 442.424655 1.477534 7 787.258243 0.427443 2.678510
221 1370 439.517241 1.462795 7 787.258243 0.493775 2.358025
221 1233 333.566653 1.109784 6 674.792780 0.586613 2.673672
221 1089 218.280876 0.724816 5 562.327317 0.590410 3.072337
221 676 209.421791 0.701717 5 562.327317 0.515116 4.994382
221 1069 205.146407 0.686172 5 562.327317 0.521358 5.295442
221 1357 0.000000 0.097073 2 224.930927 1.000000 87.567934
221 1025 325.869997 1.089569 6 674.792780 0.509139 4.446147
221 545 325.249601 1.083261 6 674.792780 0.495686 2.739763
221 575 530.989567 1.778250 8 899.723707 0.398425 3.015184
221 1212 230.994065 0.768836 5 562.327317 0.567168 3.013395
221 1125 335.485544 1.120427 6 674.792780 0.581943 2.661654
221 694 127.592177 0.423215 4 449.861853 0.693937 3.339781
221 529 232.720720 0.775645 5 562.327317 0.565178 2.991142
221 827 134.546110 0.447047 4 449.861853 0.664335 3.319185
221 445 214.793439 0.714617 5 562.327317 0.596004 3.053482
221 509 132.725993 0.440595 4 449.861853 0.908954 3.311665
221 1129 321.305239 1.073921 6 674.792780 0.439453 3.712060
221 362 343.463756 1.144800 6 674.792780 0.567526 2.605355
221 329 129.501347 0.430188 4 449.861853 0.675605 3.341505
221 121 451.385895 1.506484 7 787.258243 0.477304 2.317400
221 1043 442.420345 1.476191 7 787.258243 0.490977 2.355509
221 629 349.976299 1.166636 6 674.792780 0.556099 2.603582
221 521 334.922245 1.118212 6 674.792780 0.420735 3.529476
221 87 237.964881 0.796408 5 562.327317 0.640996 4.527346
221 221 0.000000 0.113206 1 112.465463 0.828517 173.031923
221 202 127.920973 0.426122 4 449.861853 0.660402 3.624170
221 230 235.962584 0.790766 5 562.327317 0.606292 3.971745
221 247 236.641083 0.793040 5 562.327317 0.496532 4.060428
221 209 231.801272 0.775566 5 562.327317 0.532786 3.736694
221 215 34.398329 0.114415 3 337.396390 0.993257 3.655647
221 227 337.267775 1.127714 6 674.792780 0.557853 2.806603
221 223 439.886381 1.470339 7 787.258243 0.474024 2.567731
221 199 345.081981 1.152724 6 674.792780 0.546456 2.732072
221 188 48.906445 0.163897 3 337.396390 17.166667 14.717961
221 197 146.463573 0.490834 4 449.861853 17.166667 13.435037
221 218 438.154914 1.466044 7 787.258243 0.443288 2.569522
221 123 336.674033 1.123116 6 674.792780 0.551475 3.295295
221 92 30.186163 0.100404 3 337.396390 0.854472 5.073612
221 165 130.407216 0.433756 4 449.861853 0.665531 4.936208
221 179 218.414080 0.730684 5 562.327317 0.411050 5.141885
221 216 123.115417 0.409778 4 449.861853 0.694034 4.285790
221 222 242.250508 0.808294 5 562.327317 0.675673 2.935841
221 193 439.978220 1.470843 7 787.258243 0.430889 2.522801
221 219 349.418430 1.164628 6 674.792780 0.559330 2.580433
221 176 349.234233 1.166833 6 674.792780 0.548110 2.609581
221 113 543.917967 1.815260 8 899.723707 0.383733 2.785171
221 936 441.679383 1.477811 7 787.258243 0.428697 3.363614
221 1148 429.777273 1.433860 7 787.258243 0.508174 2.394563
221 704 449.126566 1.498981 7 787.258243 0.479199 2.302608
221 1126 337.841352 1.125716 6 674.792780 0.578943 2.620834
221 1061 425.801800 1.419234 7 787.258243 0.515682 2.402823
221 1395 326.011061 1.091306 6 674.792780 0.509217 4.600040
221 681 331.751902 1.104262 6 674.792780 0.590259 2.676746
221 1006 432.255253 1.443537 7 787.258243 0.503409 2.404713
221 727 139.829687 0.465227 4 449.861853 0.858254 3.315352
221 384 36.214732 0.120012 3 337.396390 1.000000 3.625729
221 831 230.166059 0.767508 5 562.327317 0.713691 3.012398
221 566 433.485611 1.447609 7 787.258243 0.503881 2.363054
221 1028 441.386309 1.476832 7 787.258243 0.429058 3.275826
221 437 440.780708 1.475876 7 787.258243 0.429839 3.277789
221 347 241.765697 0.805234 5 562.327317 0.688232 2.945887
221 1356 334.604904 1.116237 6 674.792780 0.583569 2.627506
221 722 342.162554 1.141745 6 674.792780 0.568437 2.644429
221 67 442.020421 1.476383 7 787.258243 0.490394 2.360626
221 75 236.666341 0.789266 5 562.327317 0.700715 2.995270
221 688 47.240758 0.156551 3 337.396390 1.000000 3.588710
221 1361 243.242200 0.811708 5 562.327317 0.669499 2.900844
221 1400 442.120839 1.477796 7 787.258243 0.489394 2.359326
221 1342 441.482695 1.475638 7 787.258243 0.491138 2.342469
221 1319 442.627692 1.479505 7 787.258243 0.488213 2.338081
221 899 442.477446 1.478946 7 787.258243 0.490679 2.356612
221 211 440.896060 1.473682 7 787.258243 0.491617 2.362878
221 824 348.545032 1.164549 6 674.792780 0.548135 2.623296
221 702 348.157281 1.163264 6 674.792780 0.548139 2.612419
221 584 349.308973 1.167080 6 674.792780 0.548137 2.610670
221 534 349.699050 1.168373 6 674.792780 0.548110 2.625944
221 530 348.357659 1.163928 6 674.792780 0.549271 2.636975
221 182 349.387355 1.167340 6 674.792780 0.548140 2.605192
221 336 249.142035 0.831422 5 562.327317 0.658990 2.950677
221 1318 244.256476 0.815092 5 562.327317 0.668208 2.849609
221 938 443.559728 1.482618 7 787.258243 0.487225 2.337539
221 707 336.098611 1.122482 6 674.792780 0.580422 2.632591
221 588 242.815609 0.810258 5 562.327317 0.670674 2.957905
221 513 434.407645 1.449604 7 787.258243 0.502294 2.396208
221 1191 441.829086 1.476776 7 787.258243 0.491518 2.381410
221 988 233.606411 0.777957 5 562.327317 0.707134 2.982844
221 555 340.510357 1.135024 6 674.792780 0.572526 2.637906
221 634 439.504248 1.469302 7 787.258243 0.431467 3.313781
221 1078 434.365759 1.454437 7 787.258243 0.438166 3.338828
221 925 334.745547 1.115452 6 674.792780 0.581929 2.635933
221 897 441.313421 1.472508 7 787.258243 0.491936 2.343473
221 491 439.729132 1.467232 7 787.258243 0.495192 2.391235
221 327 440.015892 1.470826 7 787.258243 0.430825 3.278380
221 1224 329.293092 1.097347 6 674.792780 0.591035 2.657565
221 1013 235.243516 0.783408 5 562.327317 0.703224 2.961744
221 450 34.291144 0.113637 3 337.396390 1.000000 3.659733
221 1084 341.586197 1.140881 6 674.792780 0.570655 2.570723
221 1070 341.598955 1.139878 6 674.792780 0.569564 2.631606
221 1331 224.152038 0.747371 5 562.327317 0.726530 2.982745
221 447 334.843100 1.118273 6 674.792780 0.583333 2.646206
221 535 225.852023 0.751805 5 562.327317 0.722698 3.002217
221 898 428.110649 1.433478 7 787.258243 0.446376 3.533355
221 139 326.092980 1.087713 6 674.792780 0.597076 2.655001
221 689 235.528534 0.783096 5 562.327317 0.703876 2.964787
221 126 331.837843 1.108199 6 674.792780 0.588332 2.590520
221 1045 442.229863 1.480717 7 787.258243 0.427971 3.292569
221 51 448.460918 1.499178 7 787.258243 0.419856 3.146712
221 1032 438.665133 1.468831 7 787.258243 0.432595 3.374724
221 1038 443.523996 1.478722 7 787.258243 0.488272 2.353645
221 163 241.499322 0.803080 5 562.327317 0.690837 2.940231
221 1157 345.629731 1.157138 6 674.792780 0.479109 3.729832
221 1005 334.297176 1.113816 6 674.792780 0.585400 2.637408
221 40 143.827410 0.477115 4 449.861853 0.881387 3.187356
221 910 348.332611 1.161093 6 674.792780 0.559042 2.611053
221 77 436.642620 1.460685 7 787.258243 0.434929 2.683573
221 862 451.966160 1.508426 7 787.258243 0.474781 2.314748
221 625 248.401236 0.826216 5 562.327317 0.675988 2.921218
221 244 348.661295 1.162177 6 674.792780 0.558219 2.619508
221 373 533.453872 1.785235 8 899.723707 0.395639 3.006938
221 995 444.973693 1.486227 7 787.258243 0.486855 2.313254
221 142 442.823354 1.477530 7 787.258243 0.488444 2.348299
221 79 246.306584 0.821945 5 562.327317 0.663767 2.949038
221 115 323.301790 1.082196 6 674.792780 0.513242 4.499840
221 150 433.157373 1.445203 7 787.258243 0.403533 3.134282
221 194 449.572341 1.501736 7 787.258243 0.451126 2.593594
221 354 121.392407 0.404195 4 449.861853 0.694915 4.766944
221 1353 333.228482 1.114124 6 674.792780 0.560598 3.258187
221 883 125.450464 0.417543 4 449.861853 0.682098 4.748946
221 86 131.503233 0.437749 4 449.861853 0.898132 4.155805
221 797 125.330331 0.417421 4 449.861853 0.681288 4.737516
221 325 246.779724 0.824650 5 562.327317 0.646744 3.675375
221 673 337.193788 1.127400 6 674.792780 0.558971 3.272228
221 734 226.852758 0.757607 5 562.327317 0.558470 4.328929
221 1265 221.981865 0.741317 5 562.327317 0.559338 4.398406
221 1412 233.748839 0.778388 5 562.327317 0.537582 4.412371
221 499 342.463674 1.142763 6 674.792780 0.541449 3.356139
221 969 329.908336 1.103057 6 674.792780 0.400237 4.302954
221 1012 247.937151 0.825966 5 562.327317 0.656745 3.598403
221 1374 349.134998 1.165094 6 674.792780 0.532256 3.124083
221 1109 442.655227 1.477147 7 787.258243 0.464114 2.491856
221 606 0.000000 0.079572 2 224.930927 0.658773 90.222981
221 748 226.751290 0.757412 5 562.327317 0.559645 4.706417
221 1269 0.000000 0.094837 0 0.000000 1.000000 287.676280
221 1113 228.853622 0.766942 5 562.327317 0.496532 4.916717
221 650 0.000000 0.167137 0 0.000000 17.166667 279.630826
221 847 121.505508 0.405660 4 449.861853 0.520721 5.890020
221 950 330.239512 1.105408 6 674.792780 0.445466 4.309978
221 578 0.000000 0.147841 2 224.930927 25.750000 83.519672
221 699 34.396869 0.115272 3 337.396390 0.501643 18.213508
221 412 21.809938 0.073090 3 337.396390 0.496532 7.887599
221 921 0.000000 0.157197 2 224.930927 17.166667 65.126089
221 1205 0.000000 0.175164 0 0.000000 17.166667 274.298535
221 911 0.000000 0.131644 2 224.930927 17.166667 85.351272
221 621 16.161084 0.054160 3 337.396390 0.501643 7.140105
221 1008 329.197558 1.099623 6 674.792780 0.475418 4.298642
221 1324 133.738527 0.445951 4 449.861853 0.650274 4.864998
221 480 339.159358 1.133011 6 674.792780 0.555271 3.675072
221 844 335.987396 1.122208 6 674.792780 0.564122 3.669579
221 604 127.179531 0.423968 4 449.861853 0.666560 5.076087
221 381 323.303978 1.080962 6 674.792780 0.421715 4.329411
221 1404 332.068155 1.110478 6 674.792780 0.411191 4.328722
221 1041 230.796514 0.773453 5 562.327317 0.501643 5.354059
221 210 0.000000 0.148230 2 224.930927 17.166667 72.415690
221 789 13.989633 0.046706 3 337.396390 0.519371 7.027643
221 461 143.537317 0.481027 4 449.861853 17.166667 14.011894
221 363 0.000000 0.139224 2 224.930927 17.166667 83.509299
221 1298 0.000000 0.080680 2 224.930927 0.501643 91.583416
221 488 132.230652 0.442034 4 449.861853 0.636679 5.570347
221 559 341.522276 1.143425 6 674.792780 0.516347 3.797572
221 984 342.077722 1.145279 6 674.792780 0.515061 3.806732
221 1026 229.756469 0.767601 5 562.327317 0.525133 4.836825
221 626 125.027880 0.417913 4 449.861853 0.519373 5.617489
221 771 0.000000 0.171346 1 112.465463 17.166667 170.177905
221 228 38.493829 0.129002 3 337.396390 25.750000 16.353268
221 1296 124.163058 0.416100 4 449.861853 0.490803 5.634875
221 50 339.617724 1.138139 6 674.792780 0.490844 3.939828
221 1263 40.393534 0.135368 3 337.396390 17.166667 15.326846
221 593 227.275161 0.761652 5 562.327317 0.501643 4.916184
221 645 144.906132 0.485614 4 449.861853 0.501643 16.374746
221 745 43.843158 0.146929 3 337.396390 17.166667 15.316046
221 525 43.946445 0.147275 3 337.396390 17.166667 16.422913
221 251 143.482565 0.480844 4 449.861853 25.750000 16.530490
221 390 144.714498 0.484972 4 449.861853 17.166667 14.020608
221 806 0.000000 0.168667 2 224.930927 17.166667 74.096257
221 752 150.565638 0.504581 4 449.861853 0.501643 15.709719
221 334 338.390160 1.132968 6 674.792780 0.521348 3.907964
221 135 0.000000 0.155841 2 224.930927 17.166667 77.255802
221 803 45.178462 0.151404 3 337.396390 17.166667 15.510686
221 335 226.583051 0.759333 5 562.327317 0.503007 4.909321
221 267 231.224865 0.773595 5 562.327317 0.527995 4.693679
221 1074 338.980477 1.134735 6 674.792780 0.528116 3.710008
221 478 116.008397 0.387491 4 449.861853 0.532852 5.865891
221 652 235.267197 0.787332 5 562.327317 0.514981 4.698996
221 705 0.000000 0.180564 1 112.465463 25.750000 170.644493
221 772 337.604797 1.130346 6 674.792780 0.520951 3.871145
221 713 123.921530 0.415290 4 449.861853 0.496532 6.469388
221 903 222.317189 0.742681 5 562.327317 0.440224 5.384764
221 711 329.472990 1.101808 6 674.792780 0.445345 4.373587
221 902 314.423119 1.052455 6 674.792780 0.394473 4.927625
221 1255 0.000000 0.087367 2 224.930927 0.639471 88.106381
221 496 11.673870 0.038829 3 337.396390 0.701456 5.639318
221 205 341.323588 1.142761 6 674.792780 0.513523 3.817817
221 224 338.536810 1.128243 6 674.792780 0.453227 4.133054
221 981 327.981089 1.096615 6 674.792780 0.406411 4.304512
221 1292 133.366196 0.443598 4 449.861853 0.663059 4.864925
221 891 437.316859 1.464291 7 787.258243 0.413845 3.319317
221 810 441.448056 1.476819 7 787.258243 0.470541 3.171473
221 378 422.126626 1.413426 7 787.258243 0.375585 3.974561
221 495 434.379417 1.454488 7 787.258243 0.417700 3.407494
221 782 239.657234 0.800834 5 562.327317 0.661778 3.950476
221 668 228.421405 0.762927 5 562.327317 0.702024 3.917674
221 1438 20.293616 0.067500 3 337.396390 0.901154 5.419360
221 391 335.333799 1.120083 6 674.792780 0.462489 4.169367
221 332 539.853472 1.806652 8 899.723707 0.366433 2.954987
221 840 440.116247 1.473645 7 787.258243 0.410021 3.331400
221 1435 448.648502 1.499786 7 787.258243 0.460807 3.129760
221 801 445.218735 1.488354 7 787.258243 0.463782 3.159764
221 667 332.632752 1.114730 6 674.792780 0.479554 4.309860
221 1127 242.078924 0.809033 5 562.327317 0.651797 3.931046
221 536 234.573439 0.783539 5 562.327317 0.688893 3.959591
221 146 530.202712 1.775618 8 899.723707 0.377972 2.964919
221 861 436.371547 1.458579 7 787.258243 0.478615 3.186556
221 889 240.087532 0.800957 5 562.327317 0.677183 3.943227
221 203 341.250135 1.139950 6 674.792780 0.551547 3.509744
221 757 438.716728 1.466641 7 787.258243 0.474431 3.161043
221 506 534.724768 1.790748 8 899.723707 0.372765 2.945339
221 614 348.328370 1.164981 6 674.792780 0.531371 3.553762
221 98 142.010998 0.473633 4 449.861853 0.843369 4.387671
221 556 338.456658 1.131680 6 674.792780 0.556713 3.487910
221 260 136.819266 0.456271 4 449.861853 0.855168 4.420519
221 1202 245.518255 0.819095 5 562.327317 0.664134 3.862345
221 1131 437.348740 1.464392 7 787.258243 0.413803 3.312600
221 1471 237.351843 0.794275 5 562.327317 0.549698 5.802586
221 316 440.362364 1.471937 7 787.258243 0.472143 3.188660
221 610 130.587258 0.435372 4 449.861853 0.867997 4.412017
221 587 240.338647 0.803154 5 562.327317 0.658719 3.996814
221 974 130.529954 0.434868 4 449.861853 0.902694 4.399615
221 1333 246.089930 0.822402 5 562.327317 0.647054 3.909753
221 916 434.646063 1.456601 7 787.258243 0.417360 3.431204
221 349 131.826915 0.439236 4 449.861853 0.899514 4.445758
221 814 335.398351 1.120348 6 674.792780 0.559811 3.599414
221 1336 26.314278 0.087526 3 337.396390 0.992479 5.022658
221 169 332.497818 1.111718 6 674.792780 0.564117 3.621362
221 1055 328.238545 1.098720 6 674.792780 0.483623 4.080023
221 571 540.988469 1.810438 8 899.723707 0.365080 2.897631
221 595 635.953009 2.128703 9 1012.189170 0.336862 2.550092
221 945 123.071702 0.409936 4 449.861853 0.697820 4.636327
221 675 134.869900 0.449728 4 449.861853 0.653145 4.638653
221 837 327.719725 1.094484 6 674.792780 0.480551 3.889960
221 460 218.579381 0.731296 5 562.327317 0.491869 5.471688
221 1288 329.219129 1.102030 6 674.792780 0.417271 4.064793
221 951 424.219851 1.420434 7 787.258243 0.377397 3.982709
221 1051 131.906991 0.440933 4 449.861853 0.637334 5.594883
221 167 0.000000 0.074915 2 224.930927 0.490785 85.507605
221 708 116.602041 0.389538 4 449.861853 0.546309 6.362180
221 330 47.594986 0.159502 3 337.396390 25.750000 18.457573
221 477 122.235332 0.409639 4 449.861853 0.501643 6.286562
221 1114 18.137148 0.060782 3 337.396390 0.495105 6.912462
221 740 0.000000 0.173253 1 112.465463 17.166667 161.965986
221 1049 137.568406 0.459925 4 449.861853 0.832523 4.987448
221 259 120.668819 0.403135 4 449.861853 0.533569 6.061579
221 618 439.199346 1.470587 7 787.258243 0.449603 3.279819
221 666 330.017982 1.104712 6 674.792780 0.449237 4.412693
221 923 0.000000 0.164507 2 224.930927 17.166667 70.794394
221 957 435.388935 1.459091 7 787.258243 0.419775 3.412873
221 1053 131.232862 0.439792 4 449.861853 0.609322 5.717153
221 630 239.199516 0.801614 5 562.327317 0.609065 4.530578
221 723 235.884624 0.790505 5 562.327317 0.501643 5.605267
221 502 126.741561 0.424741 4 449.861853 0.501643 5.657044
221 452 236.499315 0.792565 5 562.327317 0.501643 4.502233
221 657 146.951481 0.492469 4 449.861853 17.166667 14.182495
221 642 47.275447 0.158431 3 337.396390 17.166667 15.426753
221 533 145.420877 0.487339 4 449.861853 17.166667 16.727941
221 590 235.930592 0.790659 5 562.327317 0.496532 5.170416
221 573 125.027729 0.417933 4 449.861853 0.519356 6.025001
221 158 0.000000 0.158100 2 224.930927 17.166667 72.839111
221 1358 41.934793 0.140533 3 337.396390 17.166667 15.436644
221 71 0.000000 0.161570 0 0.000000 17.166667 254.292409
221 426 223.525065 0.747867 5 562.327317 0.452248 5.026174
221 1306 440.773784 1.475852 7 787.258243 0.443124 3.198600
221 900 344.937300 1.154826 6 674.792780 0.509014 3.668373
221 153 226.177363 0.756694 5 562.327317 0.533461 4.741380
221 886 132.558869 0.443110 4 449.861853 0.630638 5.369968
221 94 439.965672 1.472089 7 787.258243 0.436445 3.319914
221 760 240.723129 0.804352 5 562.327317 0.642661 4.166876
221 1206 236.151746 0.789057 5 562.327317 0.648617 4.151767
221 298 436.515312 1.462865 7 787.258243 0.387005 3.389302
221 493 239.135519 0.800297 5 562.327317 0.631926 4.176398
221 574 139.324753 0.465783 4 449.861853 0.828014 4.746690
221 963 439.342890 1.471066 7 787.258243 0.444997 3.350198
221 471 243.814143 0.815952 5 562.327317 0.626821 4.111897
221 318 344.377401 1.152957 6 674.792780 0.512641 3.643132
221 1433 244.616969 0.818619 5 562.327317 0.629803 4.138885
221 415 242.351237 0.811038 5 562.327317 0.632759 4.204862
221 564 442.226791 1.480704 7 787.258243 0.443567 3.267460
221 1302 335.261915 1.122254 6 674.792780 0.534005 3.675732
221 870 140.843288 0.470853 4 449.861853 0.827540 4.891081
221 1009 233.173768 0.780140 5 562.327317 0.659908 4.276489
221 597 136.867349 0.457548 4 449.861853 0.632266 5.301103
221 1135 428.576452 1.433776 7 787.258243 0.385484 3.614053
221 360 0.000000 0.169794 1 112.465463 17.166667 153.693685
221 1018 44.224076 0.148205 3 337.396390 17.166667 16.736117
221 819 129.581950 0.434260 4 449.861853 0.490802 5.537300
221 570 233.432948 0.782289 5 562.327317 0.490845 4.835619
221 865 233.758740 0.783380 5 562.327317 0.490844 4.879114
221 439 148.456506 0.497513 4 449.861853 17.166667 15.464172
221 879 148.850230 0.498832 4 449.861853 17.166667 15.473316
221 154 0.000000 0.221247 0 0.000000 17.166667 231.266608
221 1381 338.018138 1.131726 6 674.792780 0.521016 3.898582
221 405 339.298758 1.136001 6 674.792780 0.519303 3.894385
221 285 238.068419 0.797823 5 562.327317 0.490844 4.531537
221 1030 49.558157 0.166081 3 337.396390 17.166667 15.546797
